review_id,user_id,business_id,text,stars,categories,review_count_business,stars_business,review_count_user,average_stars_user
3J969DL_qKpb17yYdeajbw,W-k23QYJjbWmieyH6sWAMw,YA3JgtzU_BexrinScETNCQ,Easy to find! It gets the job done. A spot to stay for the night and a place to shower. The beds are heavenly. Not bad.. Suuuuper comfortable you feel like you're floating. Although it'd be nice to have a mini fridge. Free wifi is awesome too. Speedy network.,3.0,"Event Planning & Services, Hotels, Hotels & Travel",118,2.5,406,3.6
gje0dZY-S7-920Gi3oZycg,dSYnzfwLiC1pxR3XDCyARg,Tx1M1NCUYE2Ma2fgKexBKQ,Supremo is a fine supermarket- but why do they always only have two cashiers working? Just cheapness I guess. Same reason you have to push your groceries on the belt and the credit card machine takes two minutes for each transaction. Sigh. It wouldn't take much to improve things.,3.0,"Food, Grocery",113,2.5,10,2.5
b5BhA_uCKZcunOrUtM47xw,AiUDL5PRWZFdaDixqhSCog,H6ug0wi2X2pFJpqPYBFaRA,"I'm impressed. The room is nice. The linens are nice. The beds are comfy. The manager is on top of everything! 

The breakfast is on point. Scrambled eggs, potatoes O'Brien, bacon, doughnuts, pastries, bagels, regular and cinnamon waffles, big and small waffle griddles, yougurt, and 2 kinds of cereal.",5.0,"Event Planning & Services, Hotels, Hotels & Travel",30,2.5,69,3.68
JvKHzGv1BYpyZcYy7xwVUw,LlNwoxGWcpNZnlk3auaB4g,gXPn9yTBd9ooxhz1p1OigA,"Great water ice. Plenty of flavors. Big bonus for those of you who get the late night cravings because they're open late - 10:30pm. I went at night so I didn't get a feel for the surrounding nature, which is probably a big draw for families with little ones.",5.0,"Food, Ice Cream & Frozen Yogurt",51,4.5,283,4.07
_YktQaC_LEg4h2awtSCnbg,9252rRrkPKmUNNwFeKRb_g,WkcmS4_R6iCUdxuNEEcM-Q,"Service was fine, atmosphere is fun, food needs some work.  The temperature of food served needs to be improved, cold tacos are not appetizing.  The salsa is tasty.  I think appetizers and drinks is the way to go.  I am not a fan of food that is served below temperature.",3.0,"Mexican, Restaurants",266,3.0,36,3.76
ID5r1WNWfOlsKwKt77ErZQ,ItuJ3KfxtoPUVW1XNtk-9A,eZnkhvhSfrWxNjpen8VqnA,"The food here is not only great tasting, it's creative. I've had meals at many michelin star restaurants and Niche is on par with all of them. I was impressed.

Don't think about it, just go for the 8-course tasting menu and you will be in for a treat.

Menu changes often. Be sure to make a reservation.",5.0,"American (New), Restaurants",319,4.5,588,3.7
WOF1AGWpAwj-elK1VrBohA,TFxOUOLykCmbs0xzoCXP9g,yWk13ePLz5VupvE1OdvmCQ,All my rolls were doused with yuzi dressing. Never had a rainbow roll or nigiri with such dressing. This made the rice soggy and falling before reaching the soy sauce/wasabi. The rolls itself were not symmetrical and around .5 inches in cut.  The usual size for a roll is 1 inch per piece. Unagi nigiri was small.,2.0,"Japanese, Restaurants, Sushi Bars",287,3.5,28,3.68
FwuFFj06f658N6FVSkbMbw,iymiCcN9x9fn2QH14R78WQ,1Mf7b64jGc2pL870SqP_ZA,"This place was amazing. They took me last minute on the day of a Saints game which is crazy. The place is huge and has a great atmosphere. I was there to get my seriously janky hair fixed before a big party and Rachel worked wonders! 
I would recommend the place and Rachel to all of my friends!",5.0,"Beauty & Spas, Hair Salons",181,4.5,8,2.82
faat0FhPoifdqSjQmHzglA,Vf3DJncooLUHWYele0Cxrw,xeRbOKTcZZvk6BI_YQ9Ipw,It's a hotel...it's fine.  It's kinda not fabulous or comfortable. The room is just kinda plain.  There's no real good comfy lounge and it's in need of an update or refresh.  Or maybe I'm just used to more of a  business travel hotel which this is not it...I think I'll pass next time I swing by.,2.0,"Event Planning & Services, Hotels, Hotels & Travel",257,3.0,1125,3.91
lsKNdFSbGUAYnzVHgoGPvA,SjAK2Ll0juRzPFXBPb8MKA,Kg0gJ_3lGToLjuXrLY12Ng,"I didn't get to have the continental breakfast but it was offered. They do have a free happy hour which is nice but I didn't get to enjoy that either

The room was huge. Living room with attached double bed room. It was really spacious! I only stayed here one night but I would definitely stay again in future",4.0,"Event Planning & Services, Hotels, Hotels & Travel",293,2.5,338,4.16
9g3-A7CqM1QiCJ5abzdp6Q,YQkzVzd404fSsmpDW94suA,jLn69WQupjsDKrbPw_nlGQ,There I was walking in and thinking that i will get my pistachio yogurt with sliced almonds banana mochi and granola and then I got to the toppings counter.....BAM THERE WAS NO SLICED ALMONDS!!!!!! it was a little upsetting but everything else was great. :) great music too!!,4.0,"Food, Ice Cream & Frozen Yogurt",125,4.0,76,3.5
STkRXb5W7tlmAYipHzVKcg,4suJsf9Q2uruOwKlnBixow,TLYu7gRdkwH5MZ0ohZBZhA,"So I decided to come here spontaneously and I was interested in the combo deals. Well...the pizza is nothing amazing. You do get what you pay for and the price is great considering what you get. The location is also decent, being very close to the nearby casinos.",3.0,"Italian, Pizza, Restaurants",14,3.5,420,3.83
2Nifo9GKu_Q3xuaYhSg9jA,_jbUJv11y-4G8xtJAtniHg,crDmS2Hux1Rwgylo6S022Q,I try to avoid this location as much as possible.  I love Starbucks  and will frequent many locations but this one is sooooo horribly slow.  Not sure what's going on with their management here.  Unfortunately it's one of the closest to me so at times I'm stuck going to it.  Don't go there unless you want to spend 20+ minutes.,2.0,"Coffee & Tea, Food",38,3.0,41,3.6
2x5Hjf7S6OYNgxmNBg3c0A,M4joiwlf0PkO4KwO52grhg,Nqmh9Qe3nTCBAVwVbzCtwg,I dont know what the hype is about. This place was terrible. I waited 45 Minutes for my California burrito that I watched them microwave and then put on a plate warming table before bringing to me. Their food was bland and they didnt even give you chips and salsa. Definatly wont be going back. El YUCKOooo experience.,1.0,"Mexican, Restaurants",104,3.5,33,3.18
Y-bV5iXcDCzq4jNiKvpCDg,QzWkRK1w0HOgABQzWd66bA,MmN1qpG224QxOeq72DpN2g,"One of the few places in town to get gluten-free pasta. You just have to ask for it. And they cook it quite well. However, make sure that if you have celiac disease you ask if there is gluten in any of the sauces you order also. Many restaurants will add flour to sauces to help hold them together.",4.0,"Italian, Restaurants",311,3.0,1,4.0
DS19-0oLixGQswEwL6G8Fw,I_6wY8_RsewziNnKhGZg4g,PwadRAe8FyG9BZco2OZ5SA,I arrived on time and they didn't have my car ready.  I made the reservations four weeks ago.  Not enough time?  Dan was not really a help at all.  No apologies and the car they did finally get for me had dings all over it and water spots on the mirrors and windows.  I am not impressed.  Try Avis.,1.0,"Car Rental, Hotels & Travel",13,2.5,409,3.62
onjHPaFMWtZoqKo3M1PAoA,JQJIC75zDcYkou6OsHsfkQ,1J0NIfmrSuV72KzhmYFxMA,"Service was ok
Food was ok

I was dissapointed. I ordered a pasta dish and the pasta was undercooked not al dente. So I paid $25 for undercooked crunchy pasta. hmmm maybe I should have said something, but I don't ever trust sending food back to the cook.

Oh well. I don't think I would ever go back.",3.0,"Italian, Restaurants",77,4.0,34,3.57
tw_NM6_1AymXTrv7BKhfyg,TL-4D7-93_Us6LTh5jtxCA,rKGZ52AboX7F9tdrugm4Cw,Cheese-ology is delightful.  I enjoy the genius of a restaurant devoted entirely to mac and cheese.  Mom and I came here and shared a mac and cheese and a salad.  Plenty of food.  The service here is fast and friendly.  I would definitely come back next time I'm in a mac and cheese mood.,4.0,"American (Traditional), Restaurants",149,3.5,112,3.54
OIPEfTOQJ5i06R2WjWjR2Q,bZ7St2DMd8G7shnC6BC4Uw,2gi23-n_4fTU11olohHxrg,"Let's face it, it's McDonald's - Who doesn't love the greasy goodness of those crisp, salty fries? This visit, I tried the Shamrock Shake. What is this green monster? It's not quite minty, it was a bit fruity, it wasn't great but it wasn't terrible. So my curiosity is still peaked.",4.0,"Burgers, Coffee & Tea, Fast Food, Food, Restaurants",90,1.5,9,3.7
cZpY-_59VFoT1_aEUSwaFQ,xcW5lXyjxODJQATvB8xN5A,cgGB_EQZt_AZZH74TI4XnA,tip: this location is very hard to find if your not from around here; going with the directions from yelp it leads you to the middle of the st and this location is atop a hill over the street and they dont have signs so your not gonna see it from the road. but overall its a baskin robbins ice cream is ice cream,3.0,"Food, Ice Cream & Frozen Yogurt",8,2.5,232,3.13
z8OXZzBlkDlqWxQoMxnhoQ,MCZnRcLWlZMgeGLYSkl0qA,yn6Sa3nb7piagH95bzVvlg,"Its better than the Extend Stay America!

+1 Parking is relatively easy
+1 Free breakfast
+1 Suite Shop (better  food)
+1 Good sized rooms
+1 Nice front desk

-1 Beds are somewhat comfy (not really)
-1 Thin walls and doors are extremely loud when they shut",3.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",152,3.5,63,4.06
k8nRjD7PWjEiW8wy_C_25A,jhGHxszWi64l-AXepKN4Zw,Vnagnur1os0ZduOpvDH27A,"Been here twice for lunch - exactly what you see is what you get, great Italian-American food. Portions are generous but not monstrous, waitstaff are interactive and helpful, they've got great wine, and they have sauce and meatballs for sale! A little pricey - but the location in the heart of the Italian Market justifies that.",4.0,"Italian, Restaurants",421,4.0,16,3.69
yBsfkkxIBfqhgEonxwY7_g,4Z0iVLRK1o_4qrh2o6EUiw,Eqfks4GEn5dsI4ZGiPrCVQ,"The service and bread were the best things about our experience at Vivace. The meals (seafood stuffed shrimp and penne with sausage) were OK, but not great.  The wine is moderately priced (at least compared to Chicago) and the coffee was good. I expected more from ""one of Tucson's best.""",3.0,"Italian, Restaurants",557,4.0,333,3.94
WJQmbeVnj4h2VisvAqCGEg,YCksmGDUhor7oDighJYl2g,dHXA5YnP-VOp4KrHKbQ2Lw,5 stars for being inexpensive.  3 for just being too dingy.  Carts are falling apart and maybe 1 of 6 dryers (and or washers) not working.  I would have been satisfied if it just could've been cleaner.  I would have found some other place if I wasn't pressed for time.,3.0,"Dry Cleaning & Laundry, Laundry Services, Local Services",8,4.5,187,3.72
w9ZKg0Hd2vN0vZiBauDlOg,YmexppltNE3Qft6kjmPtRw,wffy7wiVvmrAc4t1uSUQGg,"After skiing at Squaw Valley during the day, we saw this place by our hotel and stopped in.  Overall, we were impressed - good sushi, good prices, and nice vibe.

Two of us had the spicy tuna roll and one cucumber roll.

Their beer selection is limited to a few Japanese beers though.",4.0,"Japanese, Restaurants, Sushi Bars",122,3.5,183,3.85
iBQjuJ5wx2Jqi77V-_QDbQ,jd3X2A7gd2ClmtfZNqTJ2w,s0VpsfcyxwqvSGvvTPyPiA,"In the land of Dunkin Donuts, It was nice to actually find a Starbucks, unfortunately the whole ""our air condition barely works"" BS, is not helping the fact a large pile of sweat beads is starting to drip down the crack of my ass, as I sat their on my lap top, trying to pretend my life is meaningful.",3.0,"Coffee & Tea, Food",32,2.5,54,3.47
lYIaartRVypeoqfCc8d-HA,8T0t--4-LqvZRJc1ABGk_w,cE_gYW3CHEducTkEyxTDdA,"I went there yesterday for the first time to have a nice Mexican lunch. I give it two stars because it did not present itself as it should have by overcharging for the margaritas, not having normal Street fair matching street fair prices, and difficult ordering system.",2.0,"Mexican, Restaurants",1368,4.0,19,2.45
nBEIUS2kwfBkEuiEh1lTig,YnmFr8DxYyna4fh2Cppe4A,y5ZUwDopvbbEW7hrEl3NAQ,"Update: tried general tsos combo platter and disappointed that it wasn't spicy and tasted just like sesame chicken. Also disappointed in the beef and broccoli and lo mein, both very blan and I'm not sure texture wise it's beef. For that I'm going to lower my rating.",3.0,"Chinese, Restaurants",38,3.5,68,3.68
SXAQnSGIFK0qZWVCX8Riag,YnmFr8DxYyna4fh2Cppe4A,y5ZUwDopvbbEW7hrEl3NAQ,"After moving all weekend making dinner was not an option, I was wanting to check out the area and came across this restaurant. I ordered the sesame chicken, crab Rangoon, and fried dumplings. Overall impressed, especially with the sesame chicken. Will order more things again another time.",4.0,"Chinese, Restaurants",38,3.5,68,3.68
0o7miNDnQntLMnWvZLNrTw,c6JXQUPrNDwi-jMgEk8uVw,tnPaOSLr3cfpWcW7dSnDiQ,"I did stay for business purpose and I was very please with the room and the friendly staff. The room I took was huge and very clean. They also offer Starbucks brewed coffee, it doesn't get it better then that. The location is great with all the surrounding stores and top restaurants. I will stay there again.",5.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",54,3.0,25,3.72
YQ0OHpfFaXV3tynNXYpxfA,B0naWKy3cHzeQjHvxqo6bQ,R-FCQ9R0emv37lMJt4hN9Q,"In St. Louis for an evening and the Westin was a solid call.  Nice rooms, comfortable beds, ridiculous double-head steam shower.  Breakfast downstairs was enjoyable.  Across the street is the Cardinals' new stadium, and Metrolink is 30-seconds from the front door.",4.0,"Event Planning & Services, Hotels, Hotels & Travel",235,3.5,115,3.34
2PY9FqwvCOaXYPZnJZlLuw,IghSLWlbnMH17xaoLk8Gug,TPFy-Bj2HID_gMw_UUxc1A,"Great place for lunch. Right around 11 you can get in and out easily. Good selection,  but they are a franchise so not everything online is on the menu. I have also used the phone ahead takeout service. My food was waiting upon arrival. Great for those short lunch breaks. Thanks!",4.0,"American (Traditional), Restaurants",16,2.5,6,4.17
zZVmfu_CYyIwYGB9Yy9dFw,r8zGzFnS5TS9OMX7LCPz-g,8dejpTFu2o4vy7tzLmv1SA,"I went there while visiting Indy, not knowing about the food style. I was surprised when I found that I could only order appetizers from the menu. I get that it's their style.... but it would have been nice to have some other options.

The beer (Bells Two Hearted Ale) was good, and the service was just okay.",3.0,"American (New), Restaurants",29,3.0,81,3.68
rJtNm8Zse2jwzmawJIET_g,y21DQW5kl9tIlydMs0JYbA,UH87t9fT_oTLMZfr5iCbQg,"No matter where we went on Bourbon Street, we kept coming back to one of their 3 locations.  The friendliest staff, minus Chris the homophobic jackass at one :P

The single acoustic players & the bands at all of them were so awesome, friendly & funny.  

When is the hand grenade gonna replace the hurricane? :)",4.0,"Bars, Nightlife",575,4.0,75,3.91
T3H0z8I3XqJ4tUGRwiJ1FQ,IJElhY4vd-lUoZyLjzVPlw,ppqy2ZngsnYbp9e3qXGz-w,"This place rocks! I ate here this weekend and went crazy....gotta read the directions though or you will be paying $1 a roll that you waste. Would have given it 5 stars but the employees kids were running around playing kick ball....great food, great value.",4.0,"Japanese, Restaurants, Sushi Bars",300,4.0,29,4.24
M_oCKeWQmvOUU4y09MLl2A,PEzaiN1ZItg2N8cEwCiSHA,WjmczOJVjnU6zIrCvdqptA,"Very small menu with maybe 2/3 of it with some sort of sea food. Sea food, in a landlocked state. Really? Loved the salad, but that was pretty much it. Small parking lot as well and the place is not big either. If you go, don't forget to make a reservation.",2.0,"American (New), Restaurants",282,4.0,5,4.0
_IO4JJJBnAd9mDL16Oo_9A,028lomW2sQbElBkfch5cgA,yPMmDPbyPFt1hQxzms0Orw,"I heard it's a great spot if you're a local, but if you're not they're just so mean here.  I was so excited to visit here but was treated with curt and unfriendly treatment.  There are so many bars in New Orleans where they're happy to have you and welcome you.  This is not one of them.",1.0,"Bars, Nightlife",81,3.5,18,1.9
NM43x5iTuUvDz0ztAWhZpg,ZRqiAJF5KOP2wAcv8C_7yg,GUxp9tHxMVgUurLZJ5_tkg,"Your paying for location. It's not a bad place, but to pricey for what it offers. The beds were only full sized, not queen, in our room. The place has been updated some, but still shows it's age. Also, breakfast wasn't all that great and all the tv stations were snowy. That said, it is in a great location.",2.0,"Event Planning & Services, Hotels, Hotels & Travel",79,2.0,80,3.58
fR1a3_l-M5Lx9FiwDrvMEQ,sqlhlWWz4H1SkhzMZFtbdw,v-wVkCLas3yapQ--sBSQ4Q,Ordered a Greek salad and it was made with iceberg lettuce. Wtf?? And it came out after we had finished our pizza already. Ordered an appetizer too which came out after we finished the salad! Pizza was good though but not worth being forgotten about even though we were the only table in there!,2.0,"Italian, Pizza, Restaurants",207,4.0,12,3.53
